Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Updated On,Latitude,Longitude
2008-06-11 17:00:00,7.502738210754851,3.295836866004329,0.6931471805599453,5.3612921657094255,4.30406509320417,False,False,5.802118375377063,1.0986122886681098,1.6094379124341003,3.7376696182833684,2.1972245773362196,2008,1519833385.0,41.77558987,-87.583215725
2005-12-24 10:27:15,7.542213463193403,4.859812404361672,2.995732273553991,5.384495062789089,4.624972813284271,True,False,7.793174347189205,3.1780538303479458,3.8918202981106265,0.0,2.833213344056216,2005,1518277801.0,42.005309028,-87.674775322
2013-03-11 12:00:00,7.979338895262328,4.634728988229636,2.1972245773362196,5.438079308923196,4.59511985013459,True,False,7.252762418053187,2.6390573296152584,3.5553480614894135,3.044522437723423,2.4849066497880004,2013,1518277801.0,41.93886583,-87.708049736
2006-01-27 16:45:00,8.448485993406447,3.9512437185814275,0.0,5.3612921657094255,4.418840607796598,False,True,7.398174092970465,2.772588722239781,3.6375861597263857,2.70805020110221,2.0794415416798357,2006,1631029262.0,41.95042147,-87.767795232
2007-07-15 15:09:00,8.114922974204593,3.295836866004329,0.6931471805599453,5.3612921657094255,4.59511985013459,False,False,7.660114319173928,0.6931471805599453,1.3862943611198906,3.58351893845611,2.1972245773362196,2007,1518277801.0,41.827696353,-87.607271352
2020-08-28 00:00:00,8.783549477153265,4.553876891600541,2.1972245773362196,4.718498871295094,4.418840607796598,False,False,6.274762021241939,1.6094379124341003,2.1972245773362196,3.912023005428146,2.4849066497880004,2020,1608219605.0,41.692278489,-87.607196244
2014-07-03 14:34:00,8.692322277628687,5.262690188904886,2.9444389791664403,4.852030263919617,4.418840607796598,False,True,6.419994928147142,1.791759469228055,3.044522437723423,4.2626798770413155,3.1780538303479458,2014,1518277801.0,41.745979558,-87.660898359
2008-06-11 02:39:30,8.001689978099135,3.295836866004329,0.6931471805599453,5.3612921657094255,4.59511985013459,True,False,7.033506484287697,2.3978952727983707,3.1780538303479458,3.295836866004329,2.1972245773362196,2008,1519833385.0,41.872796121,-87.704122868
2018-04-21 21:55:00,8.471149252914831,3.713572066704308,0.0,3.6375861597263857,4.48863636973214,True,False,6.698268054115413,2.0794415416798357,3.1354942159291497,4.02535169073515,1.0986122886681098,2018,1525449064.0,41.786089457,-87.776696225
2015-09-28 20:20:00,8.184513753033722,4.624972813284271,2.1972245773362196,5.429345628954441,4.653960350157523,False,False,7.833203948641057,3.2188758248682006,3.4339872044851463,3.044522437723423,2.4849066497880004,2015,1518277801.0,41.935434103,-87.727745938
2012-10-02 09:00:00,8.36822903827628,4.02535169073515,1.0986122886681098,4.74493212836325,3.125920006911468,False,False,5.442417710521793,0.6931471805599453,1.0986122886681098,3.6888794541139363,1.6094379124341003,2012,1518277801.0,41.801358685,-87.619389387
2008-09-11 16:11:16,5.389071729816501,4.204692619390966,3.2188758248682006,5.318119993844216,4.605170185988092,True,False,7.3277805384216315,2.70805020110221,3.367295829986474,3.2188758248682006,1.791759469228055,2008,1518277801.0,41.879150456,-87.755021121
2003-01-21 10:00:00,7.708859601047175,4.2626798770413155,3.2188758248682006,4.787491742782046,4.465908118654584,False,False,5.802118375377063,1.0986122886681098,1.6094379124341003,3.7612001156935624,1.791759469228055,2003,1519833385.0,41.767118764,-87.570788951
2010-08-13 05:40:00,8.759511722116487,4.290459441148391,2.772588722239781,4.330733340286331,4.624972813284271,False,False,6.236369590203704,1.6094379124341003,2.1972245773362196,3.8918202981106265,1.9459101490553132,2010,1518277801.0,41.711811183,-87.627226364
2023-12-26 15:47:00,7.840312983320164,4.204692619390966,3.2188758248682006,5.318119993844216,4.59511985013459,True,False,7.266827347520591,2.6390573296152584,3.4657359027997265,3.091042453358316,1.791759469228055,2023,1704296479.0,41.929494816,-87.683916158
2012-03-19 20:00:00,8.112227958349724,4.672828834461906,1.791759469228055,4.5217885770490405,4.477336814478207,False,False,7.456454555176209,2.833213344056216,3.6375861597263857,2.70805020110221,2.70805020110221,2012,1454567619.0,41.948200006,-87.744589878
2023-11-14 06:30:00,8.603187384583098,4.290459441148391,2.772588722239781,4.330733340286331,4.330733340286331,False,False,5.7745515455444085,1.0986122886681098,1.791759469228055,4.23410650459726,1.9459101490553132,2023,1700667664.0,41.766801004,-87.611664319
2005-10-15 08:55:00,8.805075243870684,4.6913478822291435,1.791759469228055,5.480638923341991,4.709530201312334,False,False,6.2766434893416445,1.6094379124341003,2.1972245773362196,3.970291913552122,2.70805020110221,2005,1519833385.0,41.667315618,-87.62116876
